sched_name,throughput_mbps
x7ti_HeRAD_6big_8little_lavd_performance,42.788
x7ti_HeRAD_6big_8little_lavd_performance,38.480
x7ti_HeRAD_6big_8little_lavd_performance,46.481
x7ti_HeRAD_6big_8little_lavd_performance,45.252
x7ti_OTAC_big_3big_4little_lavd_performance,17.078
x7ti_OTAC_big_3big_4little_lavd_performance,17.207
x7ti_OTAC_big_3big_4little_lavd_performance,17.186
x7ti_OTAC_big_3big_4little_lavd_performance,17.228
x7ti_OTAC_big_3big_4little_lavd_performance,17.245
x7ti_OTAC_big_3big_4little_lavd_performance,17.174
x7ti_OTAC_big_3big_4little_lavd_performance,17.221
x7ti_OTAC_big_3big_4little_lavd_performance,17.185
x7ti_OTAC_big_3big_4little_lavd_performance,17.275
x7ti_OTAC_big_3big_4little_lavd_performance,17.253
x7ti_OTAC_big_6big_8little_lavd_performance,23.385
x7ti_OTAC_big_6big_8little_lavd_performance,23.099
x7ti_OTAC_big_6big_8little_lavd_performance,22.964
x7ti_OTAC_big_6big_8little_lavd_performance,22.915
x7ti_OTAC_big_6big_8little_lavd_performance,22.570
x7ti_OTAC_big_6big_8little_lavd_performance,23.732
x7ti_OTAC_big_6big_8little_lavd_performance,22.688
x7ti_OTAC_big_6big_8little_lavd_performance,22.673
x7ti_OTAC_big_6big_8little_lavd_performance,23.165
x7ti_OTAC_big_6big_8little_lavd_performance,23.460
x7ti_OTAC_little_3big_4little_lavd_performance,24.756
x7ti_OTAC_little_3big_4little_lavd_performance,24.753
x7ti_OTAC_little_3big_4little_lavd_performance,24.800
x7ti_OTAC_little_3big_4little_lavd_performance,24.736
x7ti_OTAC_little_3big_4little_lavd_performance,24.809
x7ti_OTAC_little_3big_4little_lavd_performance,24.850
x7ti_OTAC_little_3big_4little_lavd_performance,24.677
x7ti_OTAC_little_3big_4little_lavd_performance,24.714
x7ti_OTAC_little_3big_4little_lavd_performance,24.827
x7ti_OTAC_little_3big_4little_lavd_performance,24.659
x7ti_OTAC_little_6big_8little_lavd_performance,30.714
x7ti_OTAC_little_6big_8little_lavd_performance,30.001
x7ti_OTAC_little_6big_8little_lavd_performance,30.008
x7ti_OTAC_little_6big_8little_lavd_performance,30.204
x7ti_OTAC_little_6big_8little_lavd_performance,31.463
x7ti_OTAC_little_6big_8little_lavd_performance,29.695
